currency_co,open_dt,agreement_amt_rub,applied_amt_rub,month_pay_rub,term_cnt,region_name,score_day,score_hour,age,born_in_russia,gender,marital,education,child_minor,reg_fact,residence_period,work_status,website,gen_property,gen_exp,pre_exp,gen_industry,salary300,income_confirmation,flat_owner,house_owner,auto_owner,garage_owner,land_owner,account_owner,card_owner,current_credit,email_shown,work_phone_shown,home_phone_shown,current_phone_shown,mobile_phone_shown,phone_work_same,phone_reg_same,reg_state,auto_number_shown,inn_number_shown,drvlic_number_shown,pension_number_shown,UCI,OL,child_adult,previous_score,default
nom,lin,lin,lin,lin,lin,nom,nom,lin,lin,bin,bin,nom,nom,lin,bin,lin,nom,bin,nom,lin,lin,nom,lin,bin,nom,nom,nom ,bin,bin,bin,nom,bin,bin,bin,bin,bin,bin,bin,bin,nom,bin,bin,bin,bin,lin,lin,bin,lin,bin
1,733659,125000,200000,4100,42,2,2,11,33,1,0,2,3,1,1,192,2,0,1,56,33,6,17000,1,2,1,2,0,0,0,2,0,1,1,1,1,1,0,0,8,0,0,0,0,0,3300,0,46.3,0
1,733663,400000,400000,26493.88371,60,2,6,11,39,1,0,1,2,1,0,3,4,0,5,108,22,20,83000,1,3,1,2,0,0,1,3,1,0,1,1,1,1,0,1,8,1,0,0,0,0,17000,0,51.3,0
1,733664,100000,100000,29280,36,2,7,11,45,0,0,2,2,0,1,265,2,0,5,6,24,3,60000,2,2,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,0,1,0,2400,1,38.3,0
1,733666,51150,60000,1875,36,5,6,12,37,1,0,1,2,2,1,28,2,0,1,12,0,13,12500,1,1,1,2,0,0,0,1,0,0,1,0,0,1,0,0,16,0,1,0,1,0,2200,0,35.3,0
3,733591,235847,235847,205186.89,60,2,6,18,24,1,0,1,3,0,1,276,2,0,5,12,6,22,27500,2,1,1,2,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,1,0,0,300,0,34.3,0
1,733591,70000,70000,12000,12,2,2,11,39,0,1,2,3,1,0,48,2,0,1,45,5,4,30000,1,3,1,2,0,0,0,3,0,0,1,1,1,1,0,0,8,0,0,1,0,0,4500,0,46.3,0
3,733593,306601.1,306601.1,405798.8777,60,2,3,18,47,1,0,2,3,0,1,540,2,0,4,43,36,1,100000,1,2,1,2,0,0,1,1,0,0,1,1,1,1,0,0,9,0,0,1,0,0,9700,1,50.9185567,0
1,733610,200000,200000,19455.41336,60,2,2,15,37,0,1,2,2,2,1,143,2,0,5,74,5,15,37000,1,1,1,2,0,0,0,1,1,0,1,0,0,1,0,0,17,0,0,0,1,40000,12200,0,41.07368421,0
1,733610,80000,80000,8580,24,2,4,17,34,1,1,2,2,1,1,72,1,0,2,48,24,3,25000,2,3,1,1,0,0,0,2,1,0,1,1,1,1,0,0,9,0,0,1,0,5000,4500,0,45.8,0
1,733610,45000,45000,2755,36,2,2,15,34,1,0,2,2,1,1,7,2,0,1,77,12,4,9500,1,2,1,2,0,0,1,2,0,0,1,0,0,1,0,0,17,0,0,0,1,10000,6000,0,43.7,0
3,733747,95975.6,137108,196887.088,24,2,6,16,30,1,1,1,3,0,0,6,4,0,5,45,0,17,25000,1,1,1,2,0,1,1,2,0,0,1,1,1,1,0,0,8,0,1,1,0,0,3000,0,47.66084434,0
3,733765,43879.601,50834.42,61727.51,24,5,7,7,33,1,0,2,2,2,1,13,2,0,1,77,0,2,20100,1,3,1,2,0,0,1,1,0,0,1,0,0,1,0,0,16,0,1,0,1,0,7000,0,41.38298534,0
2,733765,35567.25,99588.3,293074.14,24,7,3,17,51,0,0,4,1,0,1,240,2,0,5,5,8,20,4100,1,2,1,2,0,0,1,1,0,0,1,1,1,1,0,0,14,0,0,0,1,24700,5300,1,42.26236305,0
3,733768,82193.4815,120515.4675,114303.33,24,5,6,13,27,1,1,2,1,1,1,6,2,0,1,66,0,2,19400,1,2,1,2,0,0,0,1,1,0,1,0,0,1,0,0,16,1,0,0,0,0,3750,0,43.20732664,0
3,733766,276009,276009,637028.772,24,2,4,18,32,1,1,2,3,2,1,12,3,0,5,10,0,18,52000,1,1,1,1,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,1,0,0,7200,0,53.19239194,0
2,733768,59278.75,59278.75,215300.42,24,2,3,17,50,1,0,2,2,0,1,444,2,0,4,324,24,4,28000,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,8,1,0,0,0,0,5800,1,66.73157622,0
1,733666,538000,600000,14569.281,60,2,4,11,53,1,1,3,3,0,1,156,3,0,2,108,54,24,44268.7,1,2,2,1,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,1,0,0,10600,0,46.78113208,0
1,733673,85300,200000,2260,60,2,4,16,38,1,0,2,1,1,1,312,1,0,4,12,12,9,13200,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,17,0,0,0,1,0,5250,0,41.3,1
1,733677,55000,100000,1433,60,5,3,7,43,1,1,2,2,1,1,96,1,0,5,5,0,3,14800,1,1,3,1,0,0,0,1,0,0,1,0,1,1,0,0,2,0,0,1,0,0,2067,1,44.3,0
3,733610,471694,471694,323817.931,60,2,6,15,35,1,1,2,2,2,1,48,3,0,5,69,12,3,40000,2,2,1,1,0,0,1,3,0,1,1,1,1,1,0,0,8,0,0,1,0,1000,6800,0,45.04390244,0
1,733597,350000,350000,19455.41336,60,2,4,18,36,1,1,2,4,1,1,60,4,0,5,12,12,3,80000,1,2,1,1,0,0,1,3,0,1,1,1,1,1,0,0,9,0,0,1,0,0,12000,0,47.3,0
1,733598,150000,500000,23224.27122,48,2,2,11,47,1,0,3,3,0,1,24,2,0,5,48,192,20,60000,1,3,1,1,0,0,0,1,0,1,1,1,1,1,0,0,8,0,0,0,1,160000,50000,1,44.66571429,0
3,733771,148266.709,148266.709,351520.7206,24,7,3,15,34,1,0,1,3,1,0,240,2,0,5,11,6,20,27840,1,1,1,2,0,0,1,2,0,0,1,0,0,1,0,0,3,0,0,1,1,0,4000,0,42.96925907,1
2,733772,82974.72,82974.72,164328.84,24,7,4,12,37,1,1,1,1,0,1,396,2,0,5,48,36,5,21750,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,14,0,1,0,0,0,2540,0,47.14407595,1
3,733772,142794.03,344082,208192.5488,24,1,6,11,37,1,0,1,3,1,1,28,2,0,1,5,0,4,19335,1,2,1,2,0,0,0,2,0,0,1,1,1,1,0,0,5,0,1,0,0,0,1900,0,42.96925907,1
2,733739,113556.5,113556.5,133315.331,24,2,6,16,26,1,0,1,3,0,0,18,2,0,2,3,6,20,35000,1,1,1,2,0,1,1,2,0,0,1,0,1,1,0,0,9,0,0,0,1,7000,6570,0,49.50882655,1
1,733673,100000,100000,4280,30,2,5,14,37,1,0,2,2,2,1,233,2,0,5,10,18,20,15500,1,1,1,2,0,0,1,2,1,0,1,1,1,1,0,0,17,0,0,0,1,0,2100,0,45.8,0
1,733659,350000,350000,13931.9,60,2,3,11,23,1,1,1,1,0,1,48,2,1,1,14,0,17,19920,1,1,1,2,0,1,1,3,0,0,1,1,0,1,0,0,8,0,0,1,0,22620,800,0,36.9925072,0
1,733676,30000,30000,9964.86,6,5,3,6,43,1,0,3,3,0,1,36,2,0,6,84,24,20,24462,2,3,1,2,0,0,1,2,1,0,1,1,1,1,0,0,16,0,0,0,1,0,3000,1,54.3,0
1,733676,150000,150000,15060,60,2,4,12,42,1,1,2,3,1,0,42,3,0,5,24,120,22,41200,1,2,1,3,0,0,1,2,0,0,1,1,1,1,0,0,13,0,0,0,1,0,8500,0,47.3,1
3,733659,494368,494368,603128.96,60,2,4,20,33,1,0,2,3,1,0,24,2,1,2,78,29,21,60000,2,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,1,0,0,11000,0,43.3,0
3,733614,92923.718,200469.95,53301.422,60,2,4,12,40,1,0,1,4,0,1,52,2,0,5,8,168,1,46000,1,3,1,2,0,0,1,2,0,1,1,0,0,1,0,0,9,0,1,0,1,0,22600,0,44.14513274,0
3,733614,188677.6,188677.6,405798.8777,60,2,5,17,35,1,1,2,3,1,1,144,2,0,3,24,72,1,90500,1,3,3,1,0,0,1,1,1,0,1,1,0,1,0,0,8,0,0,0,1,0,9950,0,59.3,0
1,733617,125286,150000,3250,60,2,5,11,27,1,0,1,1,0,1,312,1,0,1,20,6,21,12000,1,1,1,2,0,0,0,1,1,0,1,1,1,1,0,0,10,0,0,0,1,3000,550,0,33.04,0
1,733617,110000,337000,5950,60,2,5,17,41,1,0,3,3,1,0,132,2,0,1,16,6,13,15000,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,1,8,0,0,0,1,10000,1000,0,34.48,0
1,733617,80000,80000,18830,60,2,5,15,43,1,1,3,3,1,1,233,3,0,5,11,12,20,35000,2,3,1,2,1,1,1,3,0,0,1,0,1,1,0,0,13,0,0,0,1,0,3900,0,50.83846154,0
3,733584,589617.5,589617.5,432873.6662,60,2,4,10,37,1,0,3,4,1,1,168,4,0,5,84,0,17,50000,2,2,1,1,0,0,1,2,0,0,1,1,1,1,1,0,8,0,0,1,0,0,8000,0,49.3,0
3,733738,165399,330798,316463.42,24,2,2,13,52,1,0,2,3,0,1,24,2,0,5,12,0,19,30000,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,10,0,0,0,1,0,200,1,44.66378979,0
1,733676,250000,250000,16451.3,60,7,6,15,32,1,0,1,3,0,1,120,2,0,5,14,6,10,30000,2,1,1,2,0,0,0,3,0,0,1,1,1,1,0,0,14,0,0,1,0,40020,7233,0,35.79296446,0
1,733590,220000,600000,6366.5,60,2,5,17,31,1,0,2,3,2,0,48,2,0,5,17,4,20,23970,1,1,1,1,0,0,1,2,1,1,1,1,1,1,0,0,8,0,0,1,0,0,5000,0,47.3,0
1,733592,115187,120000,2925,60,2,5,9,39,1,0,1,2,0,0,456,2,0,5,9,1,5,12000,1,3,1,2,0,0,0,2,0,0,1,1,1,1,0,0,9,0,0,0,1,15000,2000,0,32.76666667,0
1,733596,110000,110000,14270,48,2,5,15,33,1,0,2,3,1,1,6,2,0,1,13,78,2,19800,1,2,1,2,0,0,1,2,1,0,1,1,1,1,0,0,17,0,0,0,1,20000,6300,0,47.18389262,1
1,733610,250000,350000,27872.68752,36,2,3,12,34,1,0,3,3,1,1,192,2,0,5,5,27,19,55000,2,3,1,2,0,1,0,1,0,1,1,1,1,1,0,0,9,1,0,0,0,1000,6500,0,44.19285714,0
1,733611,300000,300000,12330,60,2,6,12,49,1,0,2,2,0,1,140,1,0,1,108,0,13,29000,1,1,3,2,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,0,1,0,1800,1,47.8,0
2,733747,205833.6,294570.752,307835.584,24,5,6,17,42,1,0,2,3,0,1,293,3,0,3,58,16,23,34800,1,2,1,2,0,0,0,1,0,1,1,1,1,1,0,0,11,1,0,1,0,0,2200,1,43.27976623,0
3,733766,77527.476,92491.825,107815.0975,24,5,7,8,29,1,1,1,3,0,1,132,2,0,4,20,3,17,13700,1,1,1,2,0,0,1,2,1,0,1,1,1,1,0,0,16,0,1,0,0,0,900,0,49.50882655,0
3,733773,65920.3765,100643.985,95196.02,24,5,7,8,26,1,1,1,3,0,1,300,2,0,4,15,0,21,18000,1,1,1,2,1,0,1,2,0,0,1,1,1,1,0,0,16,0,0,0,1,0,3500,0,49.50882655,1
1,733660,95000,150000,3180,60,5,3,9,33,0,0,2,2,0,1,166,2,0,4,164,0,9,13000,1,3,1,2,0,0,0,2,1,0,1,1,1,1,0,0,4,0,0,0,1,0,850,1,47.3,0
1,733611,400000,400000,17780,60,2,6,14,51,1,1,2,2,0,1,180,2,0,2,30,0,3,50000,2,3,3,1,0,0,0,1,0,0,1,1,1,1,0,0,9,0,0,1,0,0,1300,0,42.3,1
1,733585,300000,300000,8940.5,60,2,3,19,32,1,0,1,3,0,0,60,3,0,5,16,23,23,47850,2,2,1,1,0,0,0,1,0,1,1,1,1,1,0,0,8,1,0,1,0,0,14250,0,44.3,0
1,733591,300000,300000,11800,60,2,3,12,30,1,0,2,2,1,1,144,2,1,5,8,13,19,35000,1,2,1,1,0,0,1,2,0,0,1,1,0,1,0,0,8,0,0,0,1,20000,15700,0,37.59299363,1
3,733733,46643.58,46643.58,206603.622,12,2,3,14,30,1,0,2,2,0,1,156,2,0,2,39,18,20,23000,1,1,1,2,0,0,1,1,1,0,1,1,1,1,0,0,8,0,0,0,1,0,1000,0,50.4711596,0
3,733737,32929.56,32929.56,66133.533,24,7,5,12,38,1,0,2,1,1,0,18,2,0,5,14,1,3,15900,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,3,0,0,0,1,0,6600,0,56.04034269,0
3,733737,119644.068,119644.068,216237.444,24,7,5,15,42,0,0,2,2,1,1,12,2,0,1,133,0,13,25000,1,2,1,2,0,1,0,2,1,0,1,0,0,1,0,0,3,0,0,1,0,0,4750,1,54.41881751,0
1,733677,400000,400000,21477.15,60,7,5,12,31,1,0,2,3,1,1,132,3,0,4,96,0,1,42833,1,2,1,2,0,0,1,3,0,0,1,1,1,1,0,0,14,0,0,1,0,0,5261,0,50.20819236,0
1,733598,250000,250000,8080,60,2,2,11,23,1,0,1,3,0,1,240,2,0,5,24,3,20,30000,2,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,9,0,0,1,0,0,3000,0,33.3,0
1,733614,250000,250000,10370,60,2,5,16,25,0,1,1,3,0,0,36,2,1,4,3,10,18,33000,1,3,1,3,0,1,1,3,0,1,1,1,1,1,0,0,9,0,0,1,0,0,7500,0,48.3,1
1,733617,150000,150000,14750,36,2,6,15,50,1,0,1,3,0,1,516,2,0,1,200,6,2,45000,1,3,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,1,0,0,0,0,9100,0,41.3,0
1,733617,150000,150000,17805,60,2,6,11,35,1,1,2,3,2,0,60,2,0,5,72,60,19,54000,2,2,1,1,0,0,1,1,0,1,1,1,1,1,0,0,8,0,0,0,1,0,12300,0,42.1215557,0
1,733617,200000,700000,37212.6,24,2,5,16,43,1,0,1,3,1,0,84,4,0,5,91,11,20,62021,2,3,3,1,0,0,0,1,0,0,1,1,1,1,0,0,10,1,0,0,0,0,1300,0,54.3,0
1,733583,114000,250000,2980,60,2,5,13,37,1,0,3,2,1,1,84,2,0,5,24,49,20,15400,1,3,1,2,0,0,1,1,1,0,1,1,1,1,0,0,17,0,0,0,1,0,6000,0,48.3,0
3,733761,70010.75,70010.75,234149.5532,24,7,3,18,39,1,1,2,3,2,1,24,3,0,5,37,86,9,74453,1,2,1,1,0,0,1,2,0,0,1,1,1,1,0,0,14,0,0,1,0,15000,17000,0,62.35973191,0
3,733815,199702.25,199702.25,473112.785,60,2,6,18,50,1,0,3,3,1,1,259,4,0,5,50,8,22,51000,1,2,1,2,0,0,0,3,0,1,1,1,1,1,0,0,8,1,0,0,1,0,14000,0,45.31971554,0
2,733815,220016.3,330024.45,1344613.902,60,6,5,17,30,1,1,2,3,1,0,6,4,0,5,11,1,7,50000,1,3,1,1,0,0,0,1,0,1,1,0,0,1,0,0,13,0,0,1,0,100000,19800,0,45.23534169,0
1,733677,700000,1000000,27618.91204,60,2,4,13,46,1,1,2,3,0,1,228,4,0,5,29,24,20,75000,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,8,0,1,1,1,0,5500,1,52.3,1
1,733677,200000,400000,10918.5,60,2,2,15,33,1,0,3,2,1,1,180,2,0,5,13,13,20,30450,1,1,1,2,0,0,1,2,0,1,1,1,0,1,0,0,9,0,1,0,1,0,4900,0,38.5244898,1
1,733662,160000,160000,9340,30,2,3,11,27,1,1,1,3,0,1,108,2,0,3,12,15,2,28000,1,1,1,2,0,0,1,1,0,0,1,1,1,1,0,0,13,0,0,1,0,0,2700,0,32.3,0
3,733753,227086.956,331272,318794.088,24,2,2,13,26,1,0,2,3,0,1,108,2,0,5,36,24,20,41760,1,1,1,1,0,0,1,3,0,1,1,1,1,1,0,0,8,0,0,1,0,0,7000,0,62.98914882,0
1,733584,200000,200000,8400,48,2,5,16,30,1,1,1,2,0,0,27,2,0,5,3,0,20,27000,1,1,1,2,0,0,1,1,1,0,1,0,1,1,0,0,9,0,1,0,0,0,2200,0,35.93636364,0
1,733586,300000,300000,13605.75,60,2,3,14,50,1,1,2,3,1,1,60,2,0,1,288,36,13,43465,1,1,1,2,0,0,1,1,1,1,1,1,1,1,0,0,8,0,0,0,1,0,13300,1,57.3,0
1,733586,750000,750000,20714.18403,60,2,4,11,26,1,1,1,3,0,1,10,2,0,5,8,0,11,61000,2,1,1,2,0,0,1,3,0,0,1,1,1,1,0,0,8,1,0,0,0,0,2600,0,32.8,1
1,733591,140000,140000,47854.33632,18,2,4,15,46,1,0,3,3,1,1,48,2,0,4,48,2,1,80545,1,3,1,2,0,0,1,2,0,1,1,1,1,1,0,0,8,0,1,0,0,0,3500,0,53.3,0
1,733613,30000,50000,2780,12,7,2,9,47,1,1,2,3,2,1,36,2,0,5,4,60,3,18000,1,2,1,2,0,0,1,2,1,1,1,1,1,1,0,0,6,0,0,0,1,0,8000,0,47.3,0
1,733611,250000,250000,19870.41279,60,7,2,13,31,1,1,3,3,0,0,36,4,0,5,14,5,20,87000,2,2,2,2,0,1,0,1,0,0,1,1,1,1,0,0,14,1,0,0,0,60000,3500,0,40.2122449,0
1,733611,163065,300000,4230,60,2,4,10,46,1,0,2,3,1,1,10,2,0,4,22,24,1,18800,1,2,1,1,1,1,1,2,0,0,1,1,1,1,0,0,9,0,0,1,0,0,2100,1,62.3,0
3,733816,108040.5,108040.5,232279.5482,36,5,5,14,26,1,1,1,1,0,1,48,1,0,5,9,10,12,29545.7,1,1,1,1,1,0,1,2,0,0,1,1,1,1,0,0,2,0,1,0,0,0,8744,0,56.41147432,0
3,733796,79051.929,114357.925,128261.2716,24,7,6,19,24,1,1,1,3,0,1,4,2,0,1,6,0,2,16670,1,1,1,2,0,0,1,2,0,0,1,0,0,1,0,0,3,0,0,1,0,0,2200,0,49.50882655,0
3,733810,99160.88,99160.88,138655.2419,60,5,3,10,27,0,1,2,3,1,1,4,1,0,4,24,18,9,16856,1,3,1,2,0,0,1,2,0,0,1,1,0,1,0,0,4,0,0,0,1,0,4450,0,51.33685576,0
2,733810,251447.2,251447.2,630425.2768,60,2,5,11,24,1,1,1,1,0,1,48,2,0,5,29,0,19,46750,2,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,1,0,0,1300,0,42.80722402,0
1,733611,260000,400000,10020,36,2,3,10,26,1,1,3,3,0,1,300,2,1,2,14,13,5,54000,2,1,1,2,0,0,0,1,0,1,1,1,1,1,0,0,8,0,0,1,0,0,24000,0,38.3,0
1,733612,370000,400000,9830,60,2,2,15,38,1,0,1,3,1,1,2,2,0,1,9,105,4,45000,1,3,3,2,0,0,0,1,0,1,1,1,1,1,0,0,8,0,0,1,0,0,13200,0,42.75454545,0
1,733584,72000,120000,27492.01502,36,2,4,13,33,1,0,1,3,0,1,168,2,0,3,72,11,20,75000,2,2,1,2,0,0,0,1,0,0,1,1,1,1,0,0,9,0,0,1,0,0,1300,0,36.3,0
1,733589,300000,300000,19455.41336,60,2,5,11,51,1,1,2,3,0,1,156,3,1,2,336,0,3,25000,1,2,1,1,1,1,1,1,0,0,1,1,1,1,0,0,9,0,0,1,0,44000,1000,1,55.54897959,0
1,733600,300000,400000,18380,60,2,6,15,43,1,1,1,3,1,1,216,2,0,5,10,0,3,60000,2,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,8,0,0,1,0,0,15000,0,37.8,0
3,733817,143714,143714,2646759.181,8,2,4,19,25,1,0,1,3,0,0,16,2,1,4,18,7,12,122779,1,1,1,2,0,0,1,2,0,1,1,1,1,1,0,0,8,1,0,0,0,0,6000,0,59.79097261,0
3,733820,72027,72027,152516.4522,24,5,5,12,27,1,1,1,3,0,0,84,3,0,4,90,0,21,34066,1,3,1,2,0,0,1,1,0,0,1,1,1,1,0,0,16,0,0,0,1,0,13600,0,46.79321712,0
3,733794,39300.47,39300.47,228844.704,12,5,6,13,49,1,0,3,3,1,1,12,3,0,2,67,12,3,34800,1,1,1,2,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,0,1,0,17000,0,58.89816738,0
1,733675,100000,150000,2830,60,5,5,11,34,1,1,2,2,1,1,120,2,0,3,12,16,3,16000,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,2,0,0,0,1,0,150,0,32.3,0
1,733675,80000,80000,9164,36,5,3,9,44,1,1,1,2,0,1,132,2,0,5,7,13,19,23300,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,2,0,0,0,1,0,1700,0,36.8,1
1,733677,368900,450000,9980,60,1,5,12,35,0,1,1,3,1,1,264,4,0,5,36,0,21,50000,2,1,1,1,0,0,1,2,0,0,1,1,0,1,0,0,5,0,0,1,0,0,12200,0,43.39836066,1
1,733604,86000,200000,2600,48,2,5,15,40,1,0,2,3,1,1,432,2,0,1,60,12,13,16000,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,1,0,0,4000,0,42.3,0
1,733605,200000,200000,11100,48,2,4,10,23,1,0,1,3,0,1,144,2,0,5,11,0,1,27000,1,1,1,2,0,0,1,3,0,0,1,1,1,1,0,0,8,0,0,0,0,0,500,0,41.8,1
1,733606,500000,750000,20714.18403,60,2,5,17,30,1,0,2,3,1,1,324,3,0,5,36,2,22,60000,2,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,8,0,1,0,1,5000,7200,0,41.84615385,0
1,733605,500000,500000,20714.18403,60,2,3,17,30,0,1,2,3,0,1,84,1,0,2,10,11,21,55000,1,3,1,2,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,1,0,15000,10000,0,36.27142857,1
1,733589,300000,300000,19870.41279,60,2,5,17,30,1,1,3,4,1,1,264,3,0,5,10,127,22,70000,2,2,1,1,0,0,1,3,0,0,1,1,1,1,0,0,8,1,1,0,0,0,11200,0,43.7375,0
1,733591,200000,200000,12080,24,2,5,10,45,1,0,2,2,0,1,516,2,0,5,72,24,3,32000,2,3,2,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,1,0,0,1500,1,41.3,0
3,733816,144503.2,252880.6,542578.8091,36,2,3,19,47,1,1,2,2,0,1,240,2,0,4,156,7,19,36253,1,1,2,1,0,0,0,2,0,0,1,1,1,1,0,0,8,0,0,1,0,0,2500,1,65.49570216,0
2,733817,251447.2,471463.5,609382.2892,60,5,5,14,31,1,0,1,4,0,1,168,3,0,5,35,33,22,55000,2,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,2,0,0,0,1,0,7942,0,40.659913,0
3,733817,107785.5,256349.8475,522243.0232,30,5,4,13,25,1,1,1,3,0,1,8,4,0,5,11,8,20,55346.5,1,3,1,1,0,0,1,2,0,0,1,0,0,1,0,0,11,0,0,1,0,0,20500,0,56.83860621,0
1,733730,300000,300000,15846.35987,24,5,5,13,42,1,1,2,2,0,0,36,3,0,5,12,108,3,55158,1,2,1,1,0,0,1,2,0,0,1,1,1,1,0,1,2,0,0,0,1,0,10000,1,53.68426839,0
1,733730,70900,70900,3640,24,2,4,14,22,1,1,1,1,0,1,30,2,0,4,25,1,18,20800,1,1,1,2,0,0,0,1,0,1,1,1,1,1,0,0,8,0,1,0,0,0,500,0,33.43726744,0
1,733669,750000,750000,26700,60,2,5,14,33,1,1,2,1,1,0,108,3,0,5,56,11,20,150000,2,2,1,1,0,1,1,2,0,0,1,1,1,1,0,0,8,1,0,1,0,0,35700,0,45.94705882,0
1,733670,150000,150000,12765,60,2,3,15,29,0,1,3,3,1,1,82,2,0,4,16,24,3,35500,1,1,1,2,0,0,0,1,0,1,1,0,1,1,0,0,8,0,0,1,0,0,2500,0,32.3,0
1,733593,199687,300000,5180,60,2,6,13,33,1,0,2,1,0,1,180,2,0,5,7,50,20,25000,1,1,1,1,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,1,0,0,2000,0,39.8,0
1,733596,120000,120000,15800,12,2,2,17,44,1,1,1,3,0,1,492,1,0,1,228,0,13,42000,1,1,1,2,0,0,0,1,0,0,1,1,0,1,0,0,8,0,0,0,0,0,4640,0,37.94655172,0
1,733597,45000,45000,7352.5,12,2,6,10,48,1,1,2,1,0,1,240,4,0,5,6,0,20,30450,2,2,1,1,0,0,0,1,0,0,1,0,1,1,0,0,8,0,0,1,0,0,5750,1,45.3,0
1,733610,35000,35000,11630,12,2,3,11,41,1,1,3,1,1,1,60,2,0,1,36,13,2,35000,1,2,1,1,0,0,1,2,1,0,1,1,1,1,0,0,8,0,0,1,0,0,4000,0,45.8,0
1,733610,100000,100000,7800,24,2,5,15,52,1,0,1,3,0,1,108,2,0,3,12,52,15,24000,1,3,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,0,1,0,2800,0,38.3,0
3,733610,377355.2,377355.2,558014.002,36,2,4,14,30,0,0,2,3,2,1,312,2,1,4,10,0,1,52200,1,2,1,2,0,0,0,2,0,1,1,1,1,1,0,0,9,0,1,0,0,5000,10800,0,44.10699301,0
1,733708,30000,30000,850,60,2,4,11,29,1,0,3,1,1,1,94,1,0,3,56,12,3,9600,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,17,0,0,0,1,1500,6000,0,53.55071707,0
1,733710,275000,275233,7586,60,1,4,20,29,0,1,1,3,0,1,132,2,0,2,60,4,3,26200,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,5,1,0,0,0,0,4500,0,53.42985647,1
1,733725,70000,70000,3031.14,36,5,4,9,47,1,0,3,2,0,1,13,2,0,1,264,0,2,12738,1,1,3,2,0,0,0,2,0,0,1,0,0,1,0,0,16,0,0,0,1,0,2900,1,56.8535652,0
1,733725,150000,150000,4687.5,60,5,4,10,26,1,0,2,3,0,1,13,2,0,5,24,0,20,21750,1,1,1,1,1,0,1,2,0,0,1,1,1,1,0,0,16,0,0,0,1,0,2500,0,63.83635433,0
1,733611,150000,150000,8916,60,1,6,9,32,1,0,1,3,0,1,168,4,0,5,6,0,20,23200,1,2,1,2,0,0,0,1,0,0,1,1,1,1,0,0,5,0,0,1,0,0,1400,0,39.3,0
1,733589,40000,40000,17842.44756,60,2,3,16,41,1,1,3,2,1,1,276,1,0,2,36,3,17,25000,1,2,1,2,0,0,1,3,1,1,1,1,0,1,0,0,9,0,0,1,0,26000,4000,0,46.38684211,0
1,733590,300000,300000,16450,36,2,2,16,29,1,1,2,2,1,1,36,2,0,5,9,108,20,43500,2,2,1,2,1,0,0,1,0,0,1,0,1,1,0,0,8,0,0,1,0,2000,5800,0,41.51978022,0
3,733590,306601.1,306601.1,481508.1948,48,2,5,10,33,1,1,2,3,0,1,144,3,1,5,16,15,16,60000,2,3,1,1,0,0,1,3,1,1,1,1,1,1,0,0,8,0,0,1,0,0,9350,0,56.84545455,0
1,733590,30000,30000,5280,12,2,3,11,30,1,1,2,3,1,1,120,2,0,4,60,0,19,25000,1,2,1,1,0,0,1,3,0,0,1,1,1,1,0,0,8,0,0,1,0,0,300,0,43.3,0
1,733591,400000,400000,22822.77176,48,2,4,19,51,1,0,3,3,0,1,72,4,0,5,108,84,3,78000,2,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,1,0,0,2600,1,42.3,0
1,733592,145702,150000,4280,48,2,3,15,45,1,0,2,2,1,1,216,2,0,3,7,2,4,18000,1,3,2,2,0,0,1,3,0,0,1,1,1,1,0,0,8,0,1,0,0,0,2000,1,48.8,0
1,733726,150000,150000,12255,18,2,3,10,26,1,0,1,2,0,1,264,2,0,1,54,8,4,28650,1,3,1,2,0,0,0,2,0,0,1,1,1,1,0,0,8,0,0,0,1,0,300,0,44.41244701,0
